cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,A,B,D,B,A,A,A,G,H,D,D,C,E,E,D,T,F,A,A,B,E,E,J,L,K,BI,CL,C,S,AS,A,P,DP,0.283689,0.737068,0.506105,0.412789,0.491114,0.37598,0.425088,0.47073,0.32128,0.41743,0.345331,0.338446,0.660756,0.681351,1970.42
A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,C,D,C,E,A,D,T,G,D,A,A,G,F,F,J,K,BI,CO,E,J,S,A,O,HQ,0.62663,0.785784,0.762059,0.873871,0.845727,0.775324,0.591761,0.66734,0.65824,0.67065,0.75169,0.758883,0.743962,0.383391,1973.99
B,B,A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,B,C,E,E,A,K,I,F,A,A,E,F,I,G,A,BI,BT,C,J,BH,A,K,DJ,0.273204,0.488789,0.484196,0.18295,0.281143,0.281253,0.296701,0.24564,0.38249,0.3148,0.307628,0.301921,0.276878,0.381453,2101.49
B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,I,A,A,C,E,E,J,K,K,BI,EB,A,E,AE,A,O,DJ,0.329232,0.245921,0.484196,0.373816,0.422268,0.372125,0.359666,0.31796,0.32128,0.36974,0.307628,0.301921,0.608259,0.813655,2062.52
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,B,B,B,C,B,B,B,A,A,A,A,A,D,D,E,E,E,A,S,B,A,A,D,E,E,H,I,I,BI,CO,A,B,Q,A,M,DJ,0.270907,0.555782,0.592681,0.738221,0.372405,0.385965,0.34939,0.566,0.33237,0.29134,0.348867,0.341872,0.41743,0.843346,1954.1
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,C,D,D,E,C,A,P,K,A,A,A,E,E,G,F,B,BI,CL,A,E,K,E,K,DJ,0.513457,0.785784,0.54977,0.594598,0.811271,0.421047,0.412356,0.62918,0.5063,0.37493,0.338312,0.331643,0.315758,0.804795,1951.59
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,D,A,A,P,H,A,A,B,H,F,F,E,B,BI,CS,A,AS,I,A,J,ID,0.671496,0.785784,0.298977,0.802892,0.568839,0.517986,0.602446,0.50658,0.57506,0.56627,0.558237,0.546052,0.342239,0.729315,2010.23
A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,B,B,D,B,B,C,B,B,B,A,A,A,B,H,D,D,D,E,E,A,P,F,A,B,F,D,E,J,G,B,BI,CS,A,U,AE,A,K,CK,0.312802,0.737068,0.711159,0.412789,0.836443,0.220686,0.289239,0.27797,0.38249,0.31003,0.24541,0.241676,0.298734,0.29546,1996.85
B,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,D,C,B,D,B,A,A,A,B,H,C,D,C,E,C,D,T,F,C,A,B,G,F,G,K,K,BI,CS,A,E,AE,A,N,HK,0.507661,0.827585,0.57136,0.327354,0.422268,0.668446,0.573401,0.39455,0.44145,0.7877,0.644013,0.630853,0.746494,0.807632,1901.43
A,B,A,B,A,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,B,D,C,D,C,B,B,B,A,A,A,A,A,E,D,D,E,E,A,P,I,I,A,A,D,E,J,H,B,BI,EG,I,F,BM,A,L,CK,0.330514,0.737068,0.61366,0.473202,0.908217,0.240069,0.283691,0.24564,0.30859,0.32446,0.223038,0.220003,0.333292,0.741871,2066.48
B,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,B,D,B,B,C,B,B,B,A,A,A,A,A,D,B,D,E,A,A,P,I,A,A,A,H,F,G,D,B,BI,AM,C,AJ,I,N,I,HX,0.640095,0.078346,0.230975,0.62377,0.388783,0.420474,0.396193,0.29758,0.47481,0.59869,0.472726,0.462286,0.274217,0.588607,2053.23
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,D,B,C,B,D,B,A,A,A,B,H,D,D,C,E,A,D,T,F,A,A,C,I,F,E,J,E,BI,CL,A,J,AT,A,P,LD,0.633389,0.555782,0.57136,0.514031,0.568839,0.860376,0.94763,0.61229,0.68237,0.66076,0.872013,0.862189,0.780172,0.391743,2041.51
A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,D,B,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,H,C,A,C,E,E,I,K,K,BI,CQ,A,J,BM,A,O,DP,0.330514,0.737068,0.592681,0.614134,0.878617,0.400555,0.402942,0.58934,0.35127,0.43919,0.338312,0.366307,0.611431,0.38677,1953.52
B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,B,B,B,C,B,B,B,A,A,A,A,A,D,B,D,E,A,A,P,A,A,A,D,G,G,F,F,B,BI,CO,A,AF,M,A,J,HK,0.585115,0.555782,0.57136,0.554673,0.594196,0.502705,0.480792,0.43518,0.66201,0.58257,0.644013,0.630853,0.354344,0.213716,2089.58
B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,I,A,A,B,E,E,H,G,B,R,CM,A,AS,AK,A,K,DK,0.435531,0.555782,0.506105,0.215482,0.281143,0.340845,0.346367,0.3128,0.39849,0.41743,0.314313,0.308395,0.351299,0.725896,1985.26
A,B,A,A,A,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,C,D,D,E,C,A,P,L,I,A,A,E,F,H,F,B,BI,BT,A,AV,AX,A,K,DP,0.484469,0.681761,0.54977,0.452887,0.499798,0.350688,0.363197,0.58354,0.44352,0.39599,0.341813,0.352251,0.339244,0.29903,1918.73
A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,A,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,G,G,A,A,G,E,F,J,K,BI,CO,A,N,AJ,A,O,HV,0.438385,0.555782,0.280933,0.364302,0.348388,0.715742,0.598539,0.34987,0.44767,0.53881,0.4922,0.481306,0.654753,0.599618,2059.34
B,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,B,D,D,B,D,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,I,A,A,A,G,G,F,G,D,BI,BT,K,S,AG,E,L,HK,0.525038,0.488789,0.745801,0.208655,0.281143,0.537914,0.814752,0.32317,0.54609,0.40131,0.742852,0.729856,0.385406,0.674191,1902.28
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,D,B,D,D,B,A,B,C,C,A,A,A,G,H,B,E,E,E,A,E,R,H,A,A,C,F,D,H,J,F,BK,EL,A,L,AX,A,O,GC,0.485918,0.036553,0.174588,0.364302,0.447878,0.552784,0.317467,0.57187,0.5042,0.56081,0.278556,0.273771,0.651733,0.831173,2049.91
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,G,H,D,D,D,E,C,A,P,F,A,A,B,E,E,H,F,B,BI,CS,A,AS,BM,A,K,DJ,0.475784,0.681761,0.462347,0.534409,0.78323,0.3735,0.359439,0.36083,0.44352,0.45017,0.291268,0.295524,0.333292,0.734849,1964.86
A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,L,D,A,A,F,G,G,E,D,BI,CL,A,K,AN,A,J,GS,0.490265,0.15999,0.61366,0.189137,0.281143,0.376532,0.635144,0.25461,0.35897,0.38541,0.4922,0.519456,0.256038,0.361101,1962.19
B,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,I,C,A,B,F,G,F,F,D,BI,CI,A,J,F,A,J,HA,0.538034,0.555782,0.777587,0.432728,0.388783,0.535867,0.834436,0.38318,0.4979,0.52221,0.661688,0.648446,0.324464,0.383452,1981.64
A,B,A,A,A,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,A,C,B,B,B,A,A,A,A,A,D,B,E,E,E,A,S,L,J,A,A,D,E,K,J,I,AB,BS,A,S,BC,A,N,CK,0.2497,0.488789,0.592681,0.688173,0.281143,0.235381,0.326647,0.53642,0.30859,0.35434,0.199654,0.214808,0.476684,0.679299,1930.01
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,I,A,A,A,E,E,G,J,K,BI,CL,A,O,L,F,N,DJ,0.455585,0.785784,0.673861,0.796346,0.508483,0.566116,0.474266,0.93875,0.5105,0.49444,0.385085,0.377003,0.611431,0.49232,1923.54
A,B,A,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,D,B,D,B,D,C,B,B,B,A,A,A,B,H,C,B,A,E,C,A,F,F,Q,A,A,E,E,G,E,A,BI,BC,A,J,M,A,J,GI,0.525038,0.15999,0.484196,0.584712,0.508483,0.423342,0.463205,0.40028,0.37655,0.36458,0.334828,0.328268,0.253506,0.398276,2075.28
A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,K,A,D,A,E,F,H,F,B,BI,DM,A,AV,AF,E,K,DJ,0.484469,0.785784,0.792378,0.189137,0.482436,0.345883,0.370534,0.24564,0.45808,0.47779,0.445614,0.443374,0.339244,0.31324,1988.6
A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,D,B,D,B,D,C,B,B,B,A,A,A,B,H,C,B,D,E,A,A,P,F,A,C,A,G,G,F,E,B,BI,EB,G,U,Q,A,J,HK,0.630691,0.620805,0.57136,0.705434,0.758711,0.507409,0.40413,0.55421,0.66201,0.60401,0.644013,0.630853,0.348267,0.29793,1961.7
A,B,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,A,B,A,B,B,B,A,A,A,G,H,C,D,C,G,E,A,N,F,C,C,A,C,D,I,H,B,BI,CO,A,E,BM,A,M,EK,0.284869,0.555782,0.61366,0.514031,0.281143,0.287716,0.413792,0.67263,0.38249,0.26029,0.169206,0.167768,0.363547,0.808226,1989.06
A,B,B,A,A,A,A,A,B,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,D,A,B,A,A,D,B,C,E,A,C,T,I,G,A,A,I,E,E,H,G,BI,EB,A,AS,Y,A,O,KW,0.872274,0.488789,0.201309,0.614134,0.635304,0.84974,0.610455,0.80058,0.90264,0.80218,0.550529,0.590961,0.804291,0.72514,2008.71
A,B,A,B,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,G,G,A,A,H,E,F,E,D,BI,EG,C,J,I,A,J,HX,0.715803,0.199504,0.230975,0.62377,0.281143,0.522095,0.675248,0.4293,0.53774,0.61459,0.453334,0.462286,0.324464,0.396606,1955.16
A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,A,B,D,B,D,A,A,G,H,D,C,C,D,A,C,T,F,A,A,A,K,F,E,G,G,BI,CS,C,AP,L,J,O,LN,0.907272,0.620805,0.298977,0.761209,0.281143,0.876738,0.605397,0.9802,0.93383,0.83814,0.82184,0.810292,0.808455,0.359061,2081.25
B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,E,D,C,E,A,D,T,I,A,A,A,G,F,E,G,E,BI,CL,C,I,AT,A,L,HN,0.668933,0.555782,0.692825,0.473202,0.551723,0.789925,0.844736,0.60659,0.77327,0.74817,0.705501,0.692256,0.576071,0.289708,2002.05
A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,D,B,C,B,B,B,A,A,A,B,H,D,D,D,E,A,A,P,F,F,A,A,J,H,F,E,D,BI,AC,A,E,AT,A,I,LJ,0.53515,0.488789,0.336963,0.284048,0.38056,0.532062,0.982302,0.60087,0.5084,0.56081,0.802827,0.790803,0.263731,0.811368,1931.12
B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,B,D,A,C,B,D,B,A,A,A,B,H,D,D,C,E,C,D,T,F,A,A,A,G,F,G,J,E,BI,EG,A,O,AN,J,N,HG,0.432682,0.358319,0.54977,0.215482,0.281143,0.605753,0.742259,0.32317,0.39447,0.5,0.550529,0.55738,0.605077,0.48706,1911.89
B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,B,B,B,A,B,D,B,D,A,A,G,H,D,C,C,E,A,C,T,F,A,A,A,J,F,F,H,G,BI,CS,E,AS,AD,A,O,LF,0.8464,0.555782,0.356819,0.705434,0.281143,0.77265,0.43428,0.94403,0.86299,0.8351,0.784967,0.772574,0.810511,0.720331,1960.26
B,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,B,H,C,D,D,E,A,A,P,F,A,B,B,G,G,G,F,D,BI,CL,A,AH,J,A,K,HQ,0.488816,0.488789,0.57136,0.452887,0.281143,0.46045,0.618755,0.36636,0.52938,0.39068,0.658187,0.648446,0.30435,0.235504,1934.33
A,B,A,A,B,A,A,B,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,B,D,E,A,A,P,O,F,C,B,G,G,F,E,B,BI,BT,A,AH,M,A,I,HK,0.59912,0.15999,0.592681,0.554673,0.281143,0.46542,0.583269,0.40603,0.521,0.59869,0.654669,0.641454,0.284958,0.24492,1957.29
B,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,B,D,B,B,B,C,B,D,B,D,A,A,A,A,D,B,C,E,G,C,T,I,A,A,C,L,F,E,H,G,BI,EG,A,AG,L,C,P,JR,0.936584,0.422197,0.26357,0.284048,0.281143,0.92921,0.710911,0.83275,0.96909,0.82889,0.797841,0.862189,0.867611,0.782003,1912.56
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,D,C,E,E,A,D,O,A,A,A,D,G,H,F,A,BI,CL,G,AS,AE,A,J,CR,0.282512,0.555782,0.939453,0.29243,0.281143,0.274644,0.388428,0.40603,0.34365,0.30529,0.441763,0.432101,0.222124,0.708355,1978.09
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,B,D,E,A,A,P,K,A,A,A,E,E,F,F,B,AB,CO,C,K,M,A,J,GK,0.585115,0.555782,0.54977,0.604408,0.281143,0.502705,0.480792,0.43518,0.66201,0.58257,0.415029,0.40609,0.354344,0.367356,1908.62
B,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,H,A,A,A,F,E,G,L,E,BI,AY,I,AD,AT,E,P,HC,0.355333,0.199504,0.484196,0.309621,0.430765,0.673896,0.73164,0.53642,0.479,0.47779,0.511698,0.500382,0.717751,0.793326,1937.77
A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,H,D,A,A,G,H,I,J,K,BI,CQ,A,K,BM,A,O,HK,0.372785,0.681761,0.692825,0.564742,0.882274,0.400555,0.401637,0.58934,0.35127,0.43919,0.708732,0.695499,0.611431,0.360996,1959.64
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,G,A,A,D,E,E,H,J,K,BI,EG,A,AN,AW,A,O,DJ,0.339557,0.488789,0.506105,0.327354,0.38056,0.438048,0.39806,0.43518,0.32496,0.30529,0.314313,0.308395,0.51333,0.283785,1914.58
