loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,loan_status
9000.0, 36 months,11.22,295.59,B,B5,3 years,RENT,27500.0,Verified,other,17.28,690.0,694.0,7.0,0.0,12874.0,81.5,16.0,Fully Paid
35000.0, 60 months,13.18,799.59,C,C3,10+ years,OWN,98000.0,Source Verified,credit_card,19.26,700.0,704.0,12.0,0.0,93150.0,57.8,37.0,Fully Paid
15000.0, 36 months,9.76,482.32,B,B3,8 years,OWN,50000.0,Source Verified,other,12.61,700.0,704.0,7.0,0.0,24231.0,73.7,18.0,Fully Paid
6000.0, 36 months,9.76,192.93,B,B3,10+ years,RENT,50000.0,Source Verified,debt_consolidation,16.06,660.0,664.0,11.0,1.0,9656.0,68.0,13.0,Fully Paid
15000.0, 60 months,16.99,372.71,D,D3,8 years,MORTGAGE,55000.0,Source Verified,debt_consolidation,38.45,670.0,674.0,27.0,0.0,22011.0,47.7,45.0,Current
10500.0, 36 months,9.17,334.73,B,B2,4 years,MORTGAGE,53000.0,Not Verified,credit_card,26.16,700.0,704.0,8.0,0.0,12420.0,84.5,14.0,Fully Paid
35000.0, 36 months,11.99,1162.34,C,C1,< 1 year,MORTGAGE,155000.0,Source Verified,home_improvement,21.1,700.0,704.0,24.0,0.0,2010.0,3.0,47.0,Fully Paid
10000.0, 36 months,11.99,332.1,C,C1,6 years,MORTGAGE,140000.0,Source Verified,other,10.97,660.0,664.0,6.0,0.0,2022.0,72.2,12.0,Fully Paid
12000.0, 36 months,8.38,378.15,B,B1,10+ years,OWN,146000.0,Source Verified,debt_consolidation,24.49,675.0,679.0,17.0,0.0,19601.0,59.2,41.0,Fully Paid
3800.0, 36 months,16.55,134.64,D,D2,10+ years,RENT,45600.0,Verified,other,25.71,685.0,689.0,15.0,0.0,21521.0,78.8,27.0,Fully Paid
10000.0, 36 months,9.17,318.79,B,B2,< 1 year,MORTGAGE,40000.0,Source Verified,debt_consolidation,19.62,680.0,684.0,13.0,1.0,10438.0,45.0,29.0,Fully Paid
12000.0, 36 months,5.32,361.38,A,A1,4 years,MORTGAGE,57000.0,Source Verified,home_improvement,2.52,690.0,694.0,7.0,0.0,3307.0,10.6,13.0,Fully Paid
4000.0, 36 months,9.17,127.52,B,B2,10+ years,RENT,78000.0,Source Verified,car,20.25,675.0,679.0,10.0,0.0,14731.0,67.9,31.0,Fully Paid
16000.0, 36 months,5.32,481.84,A,A1,7 years,OWN,82000.0,Source Verified,credit_card,4.79,725.0,729.0,14.0,0.0,22795.0,30.0,31.0,Fully Paid
3500.0, 36 months,20.99,131.85,E,E5,10+ years,OWN,35000.0,Verified,debt_consolidation,25.96,675.0,679.0,13.0,0.0,2325.0,25.8,15.0,Fully Paid
15600.0, 36 months,9.76,501.62,B,B3,8 years,MORTGAGE,57000.0,Not Verified,credit_card,24.44,670.0,674.0,13.0,0.0,15897.0,37.1,18.0,Charged Off
14325.0, 36 months,10.64,466.55,B,B4,,MORTGAGE,50000.0,Verified,credit_card,32.29,695.0,699.0,11.0,0.0,14941.0,61.2,28.0,Fully Paid
10000.0, 36 months,7.89,312.86,A,A5,9 years,MORTGAGE,250000.0,Source Verified,debt_consolidation,11.3,695.0,699.0,10.0,0.0,65871.0,88.5,21.0,Fully Paid
30000.0, 60 months,9.76,633.88,B,B3,3 years,MORTGAGE,120000.0,Verified,debt_consolidation,15.65,710.0,714.0,14.0,0.0,22568.0,52.6,41.0,Fully Paid
3000.0, 36 months,11.22,98.53,B,B5,10+ years,RENT,80000.0,Verified,debt_consolidation,20.72,670.0,674.0,19.0,0.0,31746.0,88.4,30.0,Fully Paid
24000.0, 60 months,13.18,548.29,C,C3,10+ years,MORTGAGE,125000.0,Not Verified,debt_consolidation,7.79,695.0,699.0,11.0,0.0,14287.0,47.9,17.0,Fully Paid
20000.0, 36 months,7.89,625.72,A,A5,10+ years,OWN,155288.0,Not Verified,credit_card,14.3,710.0,714.0,18.0,0.0,35226.0,44.4,41.0,Fully Paid
8000.0, 36 months,9.76,257.24,B,B3,5 years,MORTGAGE,135000.0,Verified,other,11.85,760.0,764.0,7.0,0.0,0.0,0.0,8.0,Fully Paid
35000.0, 60 months,17.86,886.11,D,D5,3 years,RENT,110000.0,Source Verified,credit_card,20.84,665.0,669.0,24.0,0.0,35042.0,63.8,31.0,Charged Off
32650.0, 60 months,23.99,939.09,F,F3,10+ years,RENT,114000.0,Verified,debt_consolidation,18.42,715.0,719.0,6.0,0.0,15398.0,47.4,16.0,Charged Off
12000.0, 36 months,11.99,398.52,C,C1,8 years,RENT,47000.0,Not Verified,credit_card,30.39,680.0,684.0,16.0,0.0,18203.0,75.5,35.0,Fully Paid
8000.0, 36 months,10.64,260.55,B,B4,1 year,MORTGAGE,41280.0,Source Verified,credit_card,9.74,665.0,669.0,7.0,0.0,11426.0,61.4,10.0,Fully Paid
16000.0, 60 months,13.67,369.57,C,C4,3 years,MORTGAGE,80000.0,Verified,debt_consolidation,6.66,660.0,664.0,14.0,0.0,8468.0,47.3,19.0,Current
4800.0, 36 months,13.18,162.15,C,C3,7 years,OWN,79000.0,Verified,debt_consolidation,15.77,690.0,694.0,26.0,0.0,3103.0,11.3,45.0,Fully Paid
4800.0, 36 months,15.41,167.36,D,D1,8 years,MORTGAGE,60000.0,Source Verified,other,30.28,695.0,699.0,14.0,0.0,14517.0,57.2,17.0,Fully Paid
10800.0, 36 months,9.17,344.3,B,B2,10+ years,MORTGAGE,81000.0,Not Verified,debt_consolidation,26.16,720.0,724.0,11.0,1.0,9218.0,33.2,20.0,Fully Paid
15000.0, 60 months,15.41,360.09,D,D1,10+ years,RENT,44000.0,Verified,debt_consolidation,29.32,660.0,664.0,8.0,0.0,17410.0,97.3,39.0,Current
20000.0, 60 months,9.17,416.82,B,B2,3 years,RENT,57000.0,Source Verified,debt_consolidation,25.35,680.0,684.0,17.0,0.0,22598.0,46.2,26.0,Charged Off
15000.0, 60 months,10.64,323.45,B,B4,10+ years,MORTGAGE,85000.0,Not Verified,home_improvement,32.09,710.0,714.0,14.0,0.0,66389.0,63.8,23.0,Current
30725.0, 60 months,23.99,883.72,F,F3,10+ years,RENT,85000.0,Verified,debt_consolidation,17.7,685.0,689.0,8.0,0.0,7788.0,34.3,16.0,Charged Off
24000.0, 36 months,7.89,750.86,A,A5,3 years,MORTGAGE,109200.0,Not Verified,credit_card,28.0,715.0,719.0,6.0,0.0,42676.0,93.4,16.0,Fully Paid
10000.0, 36 months,11.22,328.43,B,B5,10+ years,RENT,30000.0,Verified,debt_consolidation,20.72,660.0,664.0,10.0,1.0,1655.0,10.8,26.0,Fully Paid
4350.0, 36 months,17.86,156.96,D,D5,10+ years,MORTGAGE,60000.0,Not Verified,debt_consolidation,18.76,665.0,669.0,5.0,1.0,1245.0,42.0,10.0,Fully Paid
16000.0, 36 months,11.99,531.36,C,C1,1 year,MORTGAGE,100000.0,Not Verified,car,15.82,660.0,664.0,19.0,1.0,7364.0,52.6,46.0,Fully Paid
10000.0, 36 months,12.59,334.97,C,C2,4 years,MORTGAGE,60000.0,Not Verified,credit_card,37.26,675.0,679.0,20.0,0.0,29630.0,42.3,33.0,Fully Paid
6000.0, 36 months,6.24,183.19,A,A2,8 years,RENT,85000.0,Not Verified,credit_card,18.98,770.0,774.0,15.0,0.0,10399.0,45.0,37.0,Fully Paid
18000.0, 60 months,15.41,432.11,D,D1,1 year,MORTGAGE,40200.0,Not Verified,home_improvement,24.15,670.0,674.0,6.0,1.0,14500.0,86.3,23.0,Current
5000.0, 36 months,11.22,164.22,B,B5,10+ years,RENT,42500.0,Verified,debt_consolidation,34.31,710.0,714.0,7.0,0.0,4991.0,46.2,21.0,Charged Off
24000.0, 36 months,6.89,739.85,A,A3,4 years,MORTGAGE,164000.0,Not Verified,credit_card,7.62,715.0,719.0,21.0,0.0,32283.0,28.1,49.0,Fully Paid
20000.0, 60 months,13.67,461.96,C,C4,3 years,OWN,100000.0,Not Verified,small_business,22.56,730.0,734.0,11.0,0.0,30631.0,44.5,27.0,Fully Paid
14000.0, 36 months,11.22,459.81,B,B5,10+ years,RENT,62400.0,Source Verified,debt_consolidation,10.29,685.0,689.0,8.0,0.0,14899.0,95.5,13.0,Fully Paid
10000.0, 36 months,9.17,318.79,B,B2,7 years,RENT,42000.0,Verified,car,21.49,690.0,694.0,7.0,0.0,3763.0,23.5,18.0,Fully Paid
35000.0, 36 months,9.76,1125.42,B,B3,< 1 year,OWN,100000.0,Source Verified,debt_consolidation,23.36,690.0,694.0,25.0,0.0,55492.0,51.6,46.0,Fully Paid
10000.0, 36 months,11.99,332.1,C,C1,< 1 year,RENT,52000.0,Source Verified,debt_consolidation,19.59,680.0,684.0,9.0,0.0,5846.0,38.7,21.0,Fully Paid
35000.0, 36 months,9.76,1125.42,B,B3,10+ years,MORTGAGE,355000.0,Source Verified,debt_consolidation,6.09,725.0,729.0,10.0,0.0,20160.0,50.3,31.0,Fully Paid
16200.0, 36 months,8.38,510.5,B,B1,1 year,RENT,70000.0,Source Verified,debt_consolidation,24.16,670.0,674.0,10.0,0.0,8144.0,73.4,12.0,Fully Paid
17450.0, 60 months,17.57,439.05,D,D4,9 years,MORTGAGE,56000.0,Source Verified,debt_consolidation,37.44,705.0,709.0,18.0,0.0,28786.0,60.3,23.0,Fully Paid
13550.0, 60 months,18.99,351.42,E,E3,10+ years,MORTGAGE,55000.0,Source Verified,major_purchase,12.55,665.0,669.0,9.0,2.0,6967.0,65.1,12.0,Charged Off
4100.0, 36 months,26.77,166.88,G,G1,3 years,RENT,50000.0,Source Verified,other,8.83,660.0,664.0,10.0,0.0,4804.0,50.0,13.0,Fully Paid
8000.0, 36 months,7.26,247.97,A,A4,7 years,RENT,52000.0,Not Verified,credit_card,15.86,720.0,724.0,7.0,0.0,23339.0,81.6,17.0,Fully Paid
15000.0, 36 months,7.26,464.95,A,A4,< 1 year,MORTGAGE,80000.0,Verified,credit_card,24.71,685.0,689.0,9.0,0.0,10725.0,62.4,21.0,Fully Paid
21000.0, 36 months,6.89,647.37,A,A3,5 years,MORTGAGE,85000.0,Source Verified,debt_consolidation,25.52,685.0,689.0,11.0,1.0,4498.0,10.0,24.0,Fully Paid
12300.0, 36 months,18.49,447.71,E,E2,3 years,RENT,46000.0,Verified,debt_consolidation,27.55,660.0,664.0,13.0,0.0,12099.0,68.4,13.0,Charged Off
16000.0, 36 months,11.99,531.36,C,C1,8 years,OWN,52000.0,Source Verified,debt_consolidation,11.52,670.0,674.0,4.0,0.0,4045.0,84.3,14.0,Fully Paid
15600.0, 60 months,11.99,346.94,C,C1,1 year,RENT,45000.0,Not Verified,credit_card,20.8,670.0,674.0,8.0,0.0,14699.0,79.9,20.0,Fully Paid
13500.0, 36 months,6.24,412.17,A,A2,10+ years,MORTGAGE,95000.0,Not Verified,credit_card,15.83,710.0,714.0,14.0,0.0,84950.0,53.7,25.0,Fully Paid
15000.0, 60 months,8.38,306.89,B,B1,10+ years,MORTGAGE,85000.0,Not Verified,debt_consolidation,16.77,785.0,789.0,16.0,0.0,2676.0,6.7,33.0,Current
28000.0, 60 months,7.26,557.88,A,A4,10+ years,MORTGAGE,90000.0,Verified,credit_card,14.96,720.0,724.0,9.0,0.0,15266.0,46.7,12.0,Fully Paid
6000.0, 36 months,12.59,200.99,C,C2,8 years,MORTGAGE,38000.0,Source Verified,credit_card,11.94,715.0,719.0,11.0,1.0,5389.0,20.3,11.0,Fully Paid
4200.0, 36 months,7.89,131.4,A,A5,10+ years,RENT,32150.0,Not Verified,debt_consolidation,25.86,705.0,709.0,9.0,0.0,12371.0,41.0,12.0,Fully Paid
21500.0, 60 months,18.49,551.71,E,E2,10+ years,RENT,43000.0,Source Verified,debt_consolidation,22.84,670.0,674.0,15.0,0.0,18949.0,73.4,24.0,Charged Off
16000.0, 36 months,9.76,514.48,B,B3,1 year,MORTGAGE,90000.0,Verified,credit_card,6.79,690.0,694.0,15.0,0.0,14123.0,37.8,35.0,Fully Paid
21000.0, 60 months,11.99,467.03,C,C1,4 years,RENT,53000.0,Verified,debt_consolidation,34.52,705.0,709.0,26.0,0.0,11243.0,46.5,51.0,Current
5000.0, 36 months,16.55,177.15,D,D2,7 years,RENT,22000.0,Not Verified,debt_consolidation,38.63,670.0,674.0,18.0,0.0,6706.0,98.6,23.0,Fully Paid
15000.0, 36 months,7.89,469.29,A,A5,7 years,OWN,200000.0,Verified,house,3.17,815.0,819.0,5.0,0.0,2801.0,5.6,29.0,Fully Paid
25000.0, 36 months,5.32,752.87,A,A1,10+ years,MORTGAGE,150000.0,Not Verified,credit_card,18.65,755.0,759.0,14.0,0.0,41276.0,48.1,22.0,Fully Paid
15000.0, 36 months,8.38,472.68,B,B1,10+ years,MORTGAGE,75000.0,Not Verified,small_business,31.74,755.0,759.0,13.0,0.0,35877.0,53.8,35.0,Fully Paid
5000.0, 36 months,11.22,164.22,B,B5,2 years,RENT,54000.0,Verified,debt_consolidation,9.93,690.0,694.0,8.0,0.0,3289.0,28.6,23.0,Fully Paid
20000.0, 60 months,17.57,503.21,D,D4,5 years,RENT,75000.0,Verified,debt_consolidation,31.58,660.0,664.0,13.0,0.0,19295.0,72.8,16.0,Charged Off
30000.0, 36 months,13.67,1020.53,C,C4,1 year,MORTGAGE,80000.0,Source Verified,debt_consolidation,15.06,670.0,674.0,9.0,1.0,6376.0,30.7,14.0,Fully Paid
20000.0, 60 months,11.99,444.79,C,C1,10+ years,MORTGAGE,110000.0,Not Verified,credit_card,9.42,680.0,684.0,12.0,5.0,8391.0,30.1,22.0,Current
12000.0, 60 months,12.59,270.53,C,C2,1 year,MORTGAGE,114000.0,Not Verified,debt_consolidation,19.61,730.0,734.0,12.0,0.0,2236.0,17.2,19.0,Fully Paid
26000.0, 60 months,18.99,674.32,E,E3,5 years,RENT,65000.0,Source Verified,small_business,18.81,735.0,739.0,8.0,0.0,10914.0,37.0,15.0,Fully Paid
15000.0, 60 months,18.2,382.54,E,E1,10+ years,RENT,70000.0,Not Verified,debt_consolidation,7.63,675.0,679.0,11.0,2.0,5809.0,23.1,28.0,Fully Paid
10000.0, 60 months,18.2,255.03,E,E1,10+ years,MORTGAGE,62000.0,Source Verified,medical,4.7,685.0,689.0,7.0,0.0,7524.0,45.3,14.0,Fully Paid
15000.0, 36 months,10.64,488.53,B,B4,10+ years,MORTGAGE,43397.0,Verified,debt_consolidation,26.91,675.0,679.0,10.0,0.0,12664.0,55.3,14.0,Fully Paid
28800.0, 60 months,18.49,739.03,E,E2,10+ years,MORTGAGE,62500.0,Verified,debt_consolidation,28.59,660.0,664.0,10.0,0.0,6879.0,47.4,33.0,Fully Paid
7550.0, 36 months,14.48,259.81,C,C5,6 years,RENT,30000.0,Verified,debt_consolidation,15.36,665.0,669.0,12.0,0.0,6908.0,65.8,22.0,Charged Off
3500.0, 36 months,11.99,116.24,C,C1,10+ years,MORTGAGE,90000.0,Not Verified,debt_consolidation,23.36,685.0,689.0,16.0,0.0,52938.0,77.4,34.0,Fully Paid
33300.0, 36 months,16.55,1179.8,D,D2,10+ years,RENT,74000.0,Verified,debt_consolidation,39.25,680.0,684.0,15.0,0.0,38511.0,65.0,25.0,Charged Off
25000.0, 36 months,7.26,774.91,A,A4,8 years,MORTGAGE,85000.0,Source Verified,credit_card,14.38,685.0,689.0,9.0,0.0,23000.0,84.7,17.0,Fully Paid
20450.0, 36 months,10.64,666.03,B,B4,5 years,MORTGAGE,240000.0,Source Verified,major_purchase,16.16,700.0,704.0,33.0,0.0,24176.0,34.4,56.0,Fully Paid
30000.0, 60 months,16.55,738.34,D,D2,,RENT,84000.0,Verified,debt_consolidation,29.15,685.0,689.0,15.0,0.0,25627.0,61.8,28.0,Current
5000.0, 36 months,10.64,162.85,B,B4,2 years,RENT,40000.0,Not Verified,credit_card,19.62,695.0,699.0,9.0,0.0,5003.0,61.8,9.0,Fully Paid
16000.0, 36 months,6.89,493.23,A,A3,10+ years,MORTGAGE,116000.0,Not Verified,debt_consolidation,12.54,780.0,784.0,13.0,0.0,9024.0,25.0,26.0,Fully Paid
24000.0, 36 months,9.76,771.72,B,B3,10+ years,OWN,125000.0,Source Verified,credit_card,15.16,670.0,674.0,12.0,0.0,32326.0,68.8,17.0,Charged Off
23300.0, 60 months,17.86,589.9,D,D5,3 years,MORTGAGE,53000.0,Verified,debt_consolidation,22.7,720.0,724.0,17.0,0.0,3527.0,17.9,26.0,Charged Off
6000.0, 36 months,12.59,200.99,C,C2,1 year,OWN,80000.0,Source Verified,debt_consolidation,16.46,665.0,669.0,9.0,1.0,3150.0,42.0,15.0,Fully Paid
5000.0, 36 months,9.17,159.4,B,B2,10+ years,MORTGAGE,45000.0,Not Verified,debt_consolidation,16.67,660.0,664.0,4.0,1.0,3937.0,62.0,21.0,Fully Paid
25000.0, 60 months,17.57,629.01,D,D4,< 1 year,MORTGAGE,65000.0,Source Verified,debt_consolidation,27.25,705.0,709.0,14.0,0.0,4496.0,21.9,21.0,Charged Off
20000.0, 36 months,11.99,664.2,C,C1,10+ years,RENT,69664.0,Verified,credit_card,39.95,695.0,699.0,21.0,0.0,34697.0,77.3,31.0,Charged Off
20000.0, 36 months,10.64,651.37,B,B4,3 years,RENT,55000.0,Source Verified,credit_card,14.25,670.0,674.0,15.0,0.0,16017.0,63.8,23.0,Charged Off
6000.0, 36 months,11.22,197.06,B,B5,7 years,MORTGAGE,106000.0,Source Verified,small_business,10.77,680.0,684.0,10.0,0.0,14421.0,57.7,17.0,Fully Paid
9000.0, 36 months,9.76,289.4,B,B3,5 years,OWN,75000.0,Verified,debt_consolidation,25.58,675.0,679.0,17.0,0.0,6321.0,74.4,40.0,Charged Off
26500.0, 60 months,17.57,666.75,D,D4,,MORTGAGE,90000.0,Verified,credit_card,18.17,670.0,674.0,13.0,0.0,26446.0,54.0,16.0,Current
9000.0, 36 months,10.64,293.12,B,B4,3 years,MORTGAGE,105000.0,Source Verified,credit_card,20.85,685.0,689.0,11.0,2.0,11859.0,69.4,23.0,Fully Paid
10000.0, 36 months,9.17,318.79,B,B2,< 1 year,OWN,175000.0,Not Verified,debt_consolidation,25.02,695.0,699.0,17.0,0.0,32213.0,57.5,28.0,Charged Off
27900.0, 36 months,15.41,972.78,D,D1,,RENT,60660.0,Verified,debt_consolidation,25.97,680.0,684.0,11.0,0.0,21486.0,68.6,16.0,Fully Paid
5000.0, 36 months,9.76,160.78,B,B3,2 years,MORTGAGE,45000.0,Verified,debt_consolidation,21.09,675.0,679.0,8.0,0.0,3372.0,23.4,12.0,Fully Paid
16000.0, 60 months,12.59,360.7,C,C2,10+ years,RENT,73000.0,Source Verified,small_business,22.65,730.0,734.0,11.0,0.0,0.0,0.0,33.0,Fully Paid
18000.0, 60 months,11.99,400.31,C,C1,5 years,MORTGAGE,73000.0,Not Verified,debt_consolidation,17.84,695.0,699.0,14.0,0.0,15759.0,35.9,30.0,Fully Paid
9500.0, 36 months,12.59,318.22,C,C2,2 years,RENT,40000.0,Verified,debt_consolidation,38.64,670.0,674.0,13.0,1.0,7950.0,70.4,26.0,Fully Paid
16800.0, 36 months,11.22,551.77,B,B5,,OWN,42000.0,Verified,debt_consolidation,7.29,660.0,664.0,3.0,0.0,7500.0,53.6,18.0,Fully Paid
5000.0, 36 months,8.38,157.56,B,B1,3 years,RENT,70000.0,Source Verified,debt_consolidation,6.36,665.0,669.0,5.0,1.0,2349.0,16.4,30.0,Fully Paid
12400.0, 60 months,18.2,316.23,E,E1,7 years,RENT,27000.0,Source Verified,credit_card,28.93,710.0,714.0,6.0,0.0,14424.0,68.4,14.0,Current
31275.0, 60 months,18.49,802.54,E,E2,10+ years,RENT,68000.0,Not Verified,credit_card,22.36,690.0,694.0,8.0,0.0,28923.0,85.1,22.0,Charged Off
4000.0, 36 months,12.59,133.99,C,C2,2 years,RENT,56000.0,Verified,vacation,20.96,680.0,684.0,9.0,0.0,5500.0,37.9,10.0,Fully Paid
6000.0, 36 months,12.59,200.99,C,C2,7 years,RENT,28000.0,Source Verified,credit_card,25.8,690.0,694.0,4.0,0.0,5745.0,62.4,5.0,Charged Off
7000.0, 36 months,10.64,227.98,B,B4,5 years,OWN,95000.0,Source Verified,credit_card,8.93,705.0,709.0,25.0,0.0,4153.0,22.7,39.0,Fully Paid
30000.0, 36 months,9.17,956.37,B,B2,4 years,MORTGAGE,152000.0,Source Verified,credit_card,15.72,715.0,719.0,16.0,0.0,30155.0,67.5,33.0,Fully Paid
8500.0, 36 months,11.99,282.29,C,C1,,RENT,35000.0,Not Verified,debt_consolidation,34.43,675.0,679.0,8.0,1.0,7753.0,44.3,11.0,Charged Off
20000.0, 36 months,5.32,602.3,A,A1,8 years,MORTGAGE,125000.0,Verified,debt_consolidation,21.12,725.0,729.0,16.0,0.0,16958.0,35.0,26.0,Fully Paid
15000.0, 36 months,15.41,523.0,D,D1,< 1 year,RENT,30000.0,Source Verified,debt_consolidation,13.04,670.0,674.0,4.0,0.0,7640.0,86.8,8.0,Fully Paid
10500.0, 36 months,11.22,344.86,B,B5,10+ years,MORTGAGE,110000.0,Source Verified,debt_consolidation,16.02,685.0,689.0,11.0,2.0,6409.0,68.2,22.0,Fully Paid
6600.0, 36 months,8.38,207.98,B,B1,< 1 year,RENT,80000.0,Source Verified,credit_card,27.0,670.0,674.0,12.0,0.0,25976.0,80.9,24.0,Fully Paid
6925.0, 36 months,16.55,245.35,D,D2,3 years,RENT,35000.0,Verified,debt_consolidation,12.17,660.0,664.0,10.0,0.0,7245.0,62.5,27.0,Fully Paid
11025.0, 60 months,18.49,282.91,E,E2,10+ years,RENT,63500.0,Source Verified,other,36.82,665.0,669.0,9.0,0.0,24585.0,76.1,35.0,Charged Off
27000.0, 60 months,8.38,552.39,B,B1,,MORTGAGE,115800.0,Not Verified,debt_consolidation,9.59,795.0,799.0,17.0,0.0,10102.0,4.6,54.0,Fully Paid
24000.0, 60 months,13.67,554.35,C,C4,10+ years,RENT,60000.0,Source Verified,credit_card,28.51,660.0,664.0,13.0,0.0,25189.0,78.8,14.0,Current
14700.0, 36 months,9.76,472.68,B,B3,3 years,RENT,32000.0,Verified,debt_consolidation,23.03,755.0,759.0,12.0,0.0,6999.0,14.6,21.0,Fully Paid
28000.0, 60 months,11.22,611.87,B,B5,10+ years,MORTGAGE,100100.0,Verified,credit_card,33.11,685.0,689.0,14.0,0.0,239237.0,94.0,43.0,Current
1100.0, 36 months,17.57,39.54,D,D4,10+ years,MORTGAGE,61000.0,Source Verified,debt_consolidation,26.44,660.0,664.0,23.0,0.0,23202.0,51.8,34.0,Charged Off
3925.0, 36 months,19.99,145.85,E,E4,5 years,MORTGAGE,35000.0,Source Verified,debt_consolidation,18.79,680.0,684.0,13.0,1.0,5392.0,57.4,22.0,Fully Paid
10500.0, 36 months,8.38,330.88,B,B1,,MORTGAGE,65000.0,Verified,debt_consolidation,26.18,695.0,699.0,14.0,0.0,15291.0,62.2,56.0,Charged Off
14700.0, 60 months,23.99,422.81,F,F3,10+ years,OWN,35000.0,Verified,debt_consolidation,26.89,675.0,679.0,6.0,0.0,1810.0,36.2,20.0,Current
33975.0, 60 months,18.2,866.45,E,E1,10+ years,MORTGAGE,79000.0,Source Verified,debt_consolidation,36.59,725.0,729.0,14.0,0.0,21075.0,45.2,32.0,Fully Paid
10000.0, 60 months,13.67,230.98,C,C4,5 years,MORTGAGE,133000.0,Not Verified,other,9.22,685.0,689.0,8.0,0.0,163214.0,59.0,12.0,Fully Paid
4400.0, 36 months,16.55,155.89,D,D2,< 1 year,RENT,13000.0,Not Verified,debt_consolidation,12.0,665.0,669.0,7.0,0.0,3618.0,43.1,8.0,Fully Paid
16800.0, 36 months,9.17,535.57,B,B2,10+ years,MORTGAGE,180000.0,Not Verified,home_improvement,3.01,660.0,664.0,8.0,0.0,18218.0,45.3,32.0,Fully Paid
6000.0, 36 months,11.99,199.26,C,C1,5 years,RENT,53979.0,Source Verified,small_business,12.23,680.0,684.0,5.0,0.0,1888.0,34.3,13.0,Charged Off
6025.0, 36 months,11.22,197.88,B,B5,1 year,RENT,71300.0,Not Verified,vacation,14.74,670.0,674.0,11.0,1.0,6336.0,55.0,32.0,Charged Off
7200.0, 36 months,17.57,258.75,D,D4,9 years,RENT,20000.0,Verified,debt_consolidation,31.09,660.0,664.0,10.0,0.0,15623.0,62.5,11.0,Fully Paid
8000.0, 36 months,5.32,240.92,A,A1,2 years,MORTGAGE,120000.0,Source Verified,credit_card,25.35,690.0,694.0,19.0,0.0,111142.0,86.0,32.0,Fully Paid
14000.0, 60 months,19.99,370.84,E,E4,3 years,MORTGAGE,38900.0,Verified,debt_consolidation,23.2,685.0,689.0,10.0,0.0,11129.0,94.3,23.0,Fully Paid
2500.0, 36 months,12.59,83.75,C,C2,,RENT,9336.0,Verified,debt_consolidation,13.62,690.0,694.0,4.0,0.0,2632.0,54.8,9.0,Fully Paid
18350.0, 60 months,20.99,496.33,E,E5,10+ years,MORTGAGE,70000.0,Verified,credit_card,28.0,690.0,694.0,7.0,0.0,16156.0,97.9,15.0,Charged Off
24000.0, 36 months,6.24,732.74,A,A2,10+ years,MORTGAGE,180000.0,Not Verified,credit_card,9.81,690.0,694.0,9.0,0.0,11795.0,34.8,22.0,Fully Paid
10000.0, 36 months,8.38,315.12,B,B1,10+ years,MORTGAGE,100000.0,Source Verified,credit_card,19.59,690.0,694.0,12.0,0.0,28807.0,77.2,25.0,Fully Paid
30000.0, 36 months,11.99,996.29,C,C1,10+ years,MORTGAGE,135000.0,Verified,debt_consolidation,29.63,720.0,724.0,15.0,0.0,70994.0,77.5,26.0,Fully Paid
35000.0, 60 months,22.99,986.47,F,F2,10+ years,RENT,86000.0,Verified,debt_consolidation,25.59,710.0,714.0,15.0,0.0,2672.0,13.8,37.0,Charged Off
13800.0, 36 months,7.89,431.75,A,A5,,MORTGAGE,40914.0,Verified,debt_consolidation,10.35,725.0,729.0,7.0,0.0,10838.0,51.1,9.0,Fully Paid
25000.0, 36 months,7.26,774.91,A,A4,< 1 year,RENT,165000.0,Source Verified,credit_card,11.56,725.0,729.0,4.0,0.0,15084.0,100.6,10.0,Fully Paid
10000.0, 36 months,13.18,337.81,C,C3,4 years,OWN,52000.0,Verified,other,14.86,695.0,699.0,13.0,0.0,6087.0,98.2,23.0,Fully Paid
35000.0, 36 months,18.49,1273.96,E,E2,8 years,RENT,80000.0,Source Verified,home_improvement,16.47,675.0,679.0,16.0,0.0,6140.0,66.7,23.0,Charged Off
20000.0, 60 months,10.64,431.27,B,B4,10+ years,RENT,56000.0,Not Verified,credit_card,19.89,710.0,714.0,24.0,0.0,20928.0,37.8,40.0,Charged Off
12000.0, 36 months,10.64,390.83,B,B4,10+ years,MORTGAGE,145000.0,Verified,major_purchase,10.01,695.0,699.0,9.0,0.0,29486.0,77.2,27.0,Fully Paid
24000.0, 36 months,11.99,797.03,C,C1,10+ years,MORTGAGE,92015.0,Source Verified,debt_consolidation,24.36,705.0,709.0,17.0,0.0,39325.0,73.6,39.0,Fully Paid
25000.0, 60 months,13.18,571.14,C,C3,10+ years,RENT,156000.0,Source Verified,debt_consolidation,4.9,665.0,669.0,25.0,0.0,15211.0,81.8,49.0,Fully Paid
25000.0, 36 months,5.32,752.87,A,A1,10+ years,MORTGAGE,105000.0,Source Verified,debt_consolidation,28.28,755.0,759.0,23.0,0.0,31357.0,28.5,44.0,Fully Paid
20000.0, 36 months,6.89,616.54,A,A3,< 1 year,MORTGAGE,90000.0,Not Verified,credit_card,18.01,710.0,714.0,8.0,0.0,29278.0,40.4,22.0,Fully Paid
